date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:48	1362/1362	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202014%2001:58:00%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_sprite.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_sprite.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/css/jquery.fancybox.css)
12:53:49	6567/6567	---M--	200	added ('OK')	image/gif	date:Mon,%2006%20Oct%202014%2001:58:00%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_loading.gif	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_loading.gif	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/css/jquery.fancybox.css)
12:53:50	1003/1003	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202014%2001:58:00%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_overlay.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_overlay.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/css/jquery.fancybox.css)
12:53:50	464400/464400	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/tinymce/js/tinymce.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/tinymce/js/tinymce.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/text-editor.html)
12:53:50	236270/236270	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Jan%202019%2022:25:10%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/c3charts/d3-5.4.0.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/c3charts/d3-5.4.0.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/c3-chart.html)
12:53:51	6553/6553	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Oct%202014%2001:58:00%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_sprite%402x.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_sprite@2x.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/css/jquery.fancybox.css)
12:53:51	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Jul%202021%2007:23:51%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_both.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_both.cc.delayed	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/css/jquery.dataTables.css)
12:53:52	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Jul%202021%2007:23:51%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_asc.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_asc.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/css/jquery.dataTables.css)
12:53:52	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Jul%202021%2007:23:52%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_desc.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_desc.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/css/jquery.dataTables.css)
12:53:53	86419/86419	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2016:44:08%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/bg-img.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/bg-img.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/reset-password.html)
12:53:53	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Jul%202021%2007:23:53%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_asc_disabled.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_asc_disabled.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/css/jquery.dataTables.css)
12:53:53	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Jul%202021%2007:23:53%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_desc_disabled.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/images/sort_desc_disabled.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/css/jquery.dataTables.css)
12:53:54	838/838	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Feb%202019%2020:09:04%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/fancy.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/fancy.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:53:54	5405/5405	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202017%2008:29:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/img/sprite-green.png	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/img/sprite-green.png	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/css/hopscotch.min.css)
12:53:55	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote291f.eot	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.css)
12:53:56	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote.eot?	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernoted41d.eot	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.css)
12:53:56	10196/10196	---M--	200	added ('OK')	font/woff	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote291f.woff	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.css)
12:53:57	13984/13984	---M--	200	added ('OK')	image/gif	date:Mon,%2006%20Oct%202014%2001:58:00%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_loading%402x.gif	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/fancybox_loading@2x.gif	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/css/jquery.fancybox.css)
12:53:57	16388/16388	---M--	200	added ('OK')	font/ttf	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/font/summernote291f.ttf	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.css)
